93,791424
93,618104
93,541008
93,632992
91,615232
93,550664
93,319648
93,548312
93,547304
93,684072
93,643712
93,822712
93,588352
90,663016
90,5376
93,5542
93,612936
93,256712
93,408672
93,650968
93,574976
93,33836
93,74716
93,607
93,749688
93,685464
93,510112
93,717328
93,798864
93,617848
93,467936
93,67324
93,531648
93,382056
93,715816
93,540528
93,715648
93,494712
93,461112
93,461976
93,491952
93,451344
93,601304
93,623464
93,50812
93,950496
93,591
93,506704
93,504336
93,583712
93,537104
93,418368
93,563144
93,692688
93,819944
93,71732
93,815832
93,838824
93,670272
93,59784
93,370928
93,34936
93,685928
93,634304
93,45948
92,538008
93,587352
93,697152
93,623288
93,59524
93,668368
93,449328
93,249224
93,638664
93,678824
93,598248
93,565624
93,389456
93,289584
93,81744
93,487992
93,669064
93,401992
93,532472
93,831616
93,934912
93,522864
93,50932
93,554344
93,50976
93,682552
93,582464
93,606048
93,524136
93,557864
89,260952
90,136632
93,610744
93,99052
93,368696
93,800304
92,351976
93,716104
93,311264
93,57112
93,70896
93,546448
93,60788
93,653496
93,55544
93,525712
93,76664
93,639536
93,365296
93,676504
93,64056
93,514344
93,791976
93,793728
93,682992
93,955624
93,653512
93,61836
93,554192
93,689816
93,645992
93,646992
93,693224
93,56224
93,536248
93,668416
93,528416
93,369944
91,507144
93,700544
93,525232
93,437488
93,75788
93,682024
93,549976
93,655704
93,368424
92,746664
93,341256
93,813944
93,249032
93,336584
93,615744
93,480096
93,516792
93,379768
92,09288
93,5448
93,292
93,078
93,55072
93,58792
93,694312
93,653888
93,383544
93,666008
93,68108
93,579192
93,444808
93,788088
93,692904
94,031664
93,54988
93,65332
91,389552
93,680992
93,59236
93,050544
93,482512
93,397672
93,76588
92,7194
93,467968
93,753344
93,658264
93,044608
93,48388
93,496608
93,549576
93,316272
93,514496
93,725616
93,51004
93,622984
93,734352
93,55588
93,17264
92,837208
93,562336
90,561656
89,356424
91,609888
93,518728
93,313096
93,475936
90,141392
93,531152
93,598192
93,25392
90,172896
93,478776
93,527152
93,5116
93,360144
93,535952
93,650504
93,664464
93,678592
93,860968
93,608504
93,560384
93,196768
93,572584
93,680008
93,522872
93,277856
91,263384
93,307016
93,2336
93,650296
93,571184
93,688136
93,511752
92,90644
93,438432
93,536408
93,918672
93,458888
93,67496
93,70028
93,532152
93,71624
87,802104
93,611576
92,664376
93,388952
93,778728
93,366272
93,60372
93,300984
93,6602
93,686008
93,289216
93,462816
93,540264
93,886032
93,622152
91,881864
93,610112
93,844112
92,529128
93,595224
92,94944
93,546464
93,651504
93,745
93,854032
93,766992
93,345368
93,540208
93,811504
93,693168
